,Tensao,Ruido,sRuido,Violeta_20,sVioleta_20,Violeta_40,sVioleta_40,Violeta_60,sVioleta_60,Violeta_80,sVioleta_80,Violeta_100,sVioleta_100,Azul_20,sAzul_20,Azul_40,sAzul_40,Azul_60,sAzul_60,Azul_80,sAzul_80,Azul_100,sAzul_100,Verde_20,sVerde_20,Verde_40,sVerde_40,Verde_60,sVerde_60,Verde_80,sVerde_80,Verde_100,sVerde_100,Laranja_20,sLaranja_20,Laranja_40,sLaranja_40,Laranja_60,sLaranja_60,Laranja_80,sLaranja_80,Laranja_100,sLaranja_100,Vermelho_20,sVermelho_20,Vermelho_40,sVermelho_40,Vermelho_60,sVermelho_60,Vermelho_80,sVermelho_80,Vermelho_100,sVermelho_100
101,0.05,2.5508575e-11,1.931686027658221e-13,8.215722500000001e-08,1.8076861366537034e-10,2.4363699e-07,7.645929900868842e-10,2.9904031999999995e-07,9.682631604889214e-10,3.4995273999999997e-07,1.4260708035157292e-09,3.805259888888889e-07,4.251740405591959e-10,2.69701e-07,5.234966475537336e-11,5.1844394e-07,6.550709050476888e-10,6.0387812e-07,8.345962011416073e-10,6.9917564e-07,2.73694241517792e-10,7.554824899999999e-07,2.7548270306863834e-10,1.6823103e-07,4.8703884957978544e-11,3.1423322e-07,1.0942674517685176e-10,3.6668595999999997e-07,7.066756285595454e-11,4.2564639e-07,7.652854558921401e-11,4.6116566e-07,7.564462862622947e-11,3.2676983999999997e-09,2.588512573011764e-11,6.0792559e-09,4.005000539886355e-11,7.352469099999999e-09,4.612388747979724e-11,8.148985900000001e-09,4.781848074509479e-11,8.318856099999999e-09,6.304019802656871e-11,2.3412982e-09,1.211945059546842e-11,3.8605231e-09,1.5643665491469668e-11,4.799489999999999e-09,1.5680119276332038e-11,7.1452399e-09,2.8897611175822133e-11,7.5254666e-09,2.6117264969824096e-11
102,0.1,2.6065368e-11,1.6793213512487708e-13,9.0101038e-08,1.9820585410527047e-10,2.6626069999999995e-07,8.278594850577008e-10,3.2646336e-07,1.04918599096633e-09,3.8169741999999994e-07,1.5423143988694364e-09,4.1482346666666663e-07,4.616241097112099e-10,2.9760779e-07,5.577126222347619e-11,5.7008476e-07,7.207150155505353e-10,6.633280599999999e-07,9.069724080918958e-10,7.6713906e-07,2.9432752137712226e-10,8.284164600000001e-07,3.010885574710557e-10,1.8842452000000003e-07,5.351528342445767e-11,3.5028468e-07,1.1688741831352228e-10,4.0801777999999996e-07,6.593319619129459e-11,4.7283133e-07,8.17033647409969e-11,5.1179576e-07,8.392968986002767e-11,3.7744409e-09,2.926103480311314e-11,7.121495599999999e-09,5.694289374438225e-11,8.6589879e-09,5.076169028400265e-11,9.6205011e-09,6.561987948822362e-11,9.831133199999998e-09,6.820546653953774e-11,2.628966e-09,7.067381573114628e-12,4.634815e-09,1.5998481109780404e-11,5.8140428e-09,2.1993996739474112e-11,8.7535775e-09,4.1205912361516745e-11,9.251599e-09,3.639528422227258e-11
103,0.15,2.6803042000000002e-11,1.1946984467889796e-13,9.829947999999999e-08,2.1411453412134364e-10,2.8958511000000004e-07,8.942150216195188e-10,3.5473387e-07,1.1262578520969353e-09,4.1440303e-07,1.6635604018520042e-09,4.5019235555555557e-07,4.980211700344361e-10,3.2644451e-07,6.291853057724612e-11,6.2348266e-07,7.835580100030839e-10,7.248194299999999e-07,9.820365640901548e-10,8.374027099999999e-07,3.1668361039055647e-10,9.038154999999999e-07,3.235251458542269e-10,2.0890447e-07,5.809458675298548e-11,3.8702230999999994e-07,1.2808217943960783e-10,4.5025139000000006e-07,7.30582664042897e-11,5.2105596e-07,8.887851506411058e-11,5.635564099999999e-07,9.158511172674029e-11,4.283399100000001e-09,3.315882436862015e-11,8.202342499999998e-09,6.582709993843723e-11,1.00277101e-08,6.55696248159848e-11,1.114408e-08,8.363983375162819e-11,1.1398908e-08,7.159703204463153e-11,3.0092869999999995e-09,6.729576474043525e-12,5.436834100000001e-09,1.2755109296630897e-11,6.861712499999999e-09,2.2738552002821136e-11,1.0461338999999999e-08,5.93622836395299e-11,1.1114072e-08,3.7589205971927684e-11
104,0.2,2.7539351999999997e-11,1.0932230514218028e-13,1.0671497e-07,2.2814568155018886e-10,3.1361665e-07,9.60200694985168e-10,3.8383917000000003e-07,1.2056339769639862e-09,4.4812678e-07,1.7803399034341748e-09,4.866296444444444e-07,5.356491687893256e-10,3.5611476e-07,6.712857394582614e-11,6.786046299999999e-07,8.39858934232408e-10,7.882969299999999e-07,1.0529977937346306e-09,9.099714799999999e-07,3.4051760359781576e-10,9.8163949e-07,3.5362154387141103e-10,2.2958806000000004e-07,6.205672920804086e-11,4.245150900000001e-07,1.4031546561231424e-10,4.934290300000001e-07,9.151141792148136e-11,5.703742e-07,9.483330954891023e-11,6.165306900000001e-07,9.276810707349964e-11,4.778935e-09,3.883084076993443e-11,9.304596200000002e-09,6.678445754751627e-11,1.1409115999999999e-08,7.805776399820832e-11,1.2705850000000002e-08,8.909433958451008e-11,1.3009496000000002e-08,8.64861484655202e-11,3.3809259999999998e-09,6.068639672941531e-12,6.258692799999998e-09,1.7075088206390044e-11,7.9180063e-09,1.798099142097008e-11,1.2289754000000002e-08,5.844923346289488e-11,1.3042216999999998e-08,4.66653975242899e-11
105,0.25,2.8042179000000005e-11,9.972104278887185e-14,1.1529268999999997e-07,2.473351642811838e-10,3.3833698e-07,1.0268068872772547e-09,4.1379985e-07,1.2892317083635517e-09,4.828485100000001e-07,1.906364730970968e-09,5.242133666666667e-07,5.678739789777311e-10,3.864685800000001e-07,7.18485946974628e-11,7.3531067e-07,9.0417416807272e-10,8.5359955e-07,1.1345947964141214e-09,9.846620099999997e-07,3.598242880768302e-10,1.0617718000000001e-06,3.7412521433337966e-10,2.5050810000000003e-07,7.035915292270201e-11,4.6273562e-07,1.4954747995202105e-10,5.3750172e-07,1.0093440325280212e-10,6.2080681e-07,1.0246810962440749e-10,6.7072682e-07,9.64584499149744e-11,5.2915431999999995e-09,4.669418483939945e-11,1.0412233e-08,7.598615319977707e-11,1.2782808e-08,8.219406276368149e-11,1.4279362e-08,9.160441038290674e-11,1.4628269999999999e-08,1.0372942636494233e-10,3.763687000000001e-09,5.581475607758195e-12,7.0596156e-09,2.433922668171692e-11,8.9413364e-09,2.219571973926502e-11,1.4192262000000001e-08,6.0194457980781e-11,1.5002856999999996e-08,5.064922656961301e-11
106,0.3,2.8854022999999995e-11,1.174714917165012e-13,1.2402200000000002e-07,2.658636394846041e-10,3.637333e-07,1.097854135848656e-09,4.4464038000000004e-07,1.3789899143793612e-09,5.1864431e-07,2.032312837259562e-09,5.629300555555555e-07,6.056523159391609e-10,4.1750698e-07,7.98648430787924e-11,7.935521900000001e-07,9.700507661406185e-10,9.207168899999999e-07,1.221761328938674e-09,1.0614744999999997e-06,3.7755580382243014e-10,1.1442203999999999e-06,4.057275489783761e-10,2.7158367e-07,7.698379706146048e-11,5.0176003e-07,1.6060043340539626e-10,5.8253375e-07,1.0486738697040118e-10,6.7245103e-07,1.090761285066621e-10,7.262730199999999e-07,1.0605170984005334e-10,5.8179489e-09,5.05782640839818e-11,1.1507544000000001e-08,9.223073254832138e-11,1.4158659e-08,8.807752623058857e-11,1.5835407999999997e-08,1.0821193122572026e-10,1.6233273e-08,1.1168683051327041e-10,4.148287900000001e-09,5.7771203526497415e-12,7.8186145e-09,2.4960617828591535e-11,9.938434e-09,3.026814319643669e-11,1.6092831e-08,7.541728881960688e-11,1.7041747999999997e-08,6.046697442075299e-11
107,0.35,2.9682992e-11,1.1318184454937982e-13,1.3288471e-07,2.832997075360293e-10,3.8982222000000004e-07,1.1696511971352816e-09,4.7637990999999987e-07,1.4753774578357936e-09,5.5549289e-07,2.1715572373967026e-09,6.028344777777778e-07,6.466049420331786e-10,4.4914574999999996e-07,8.227068037885681e-11,8.533399099999999e-07,1.0388558442295996e-09,9.897257800000002e-07,1.3039151212253086e-09,1.1405161e-06,4.051339889468598e-10,1.2291157e-06,4.327005442566582e-10,2.927999e-07,8.623609337162783e-11,5.415772e-07,1.7007375517698037e-10,6.285913300000001e-07,1.0615309326628546e-10,7.2537083e-07,1.1625922247288879e-10,7.8322685e-07,1.1683554703085676e-10,6.3244877e-09,5.4366927141057034e-11,1.2596644000000001e-08,1.0142313088442887e-10,1.5539039e-08,1.0192410407209873e-10,1.7377864e-08,1.2626339888661325e-10,1.7818091e-08,1.1634635561503421e-10,4.5004042e-09,4.2847473036341695e-12,8.5586105e-09,2.2780286263894977e-11,1.0919307e-08,3.1887537284964444e-11,1.8002929999999997e-08,9.695969309976192e-11,1.9124116e-08,6.486564180211284e-11
108,0.4,3.0411794e-11,8.945946939480449e-14,1.4185269e-07,3.030299788634773e-10,4.1659139e-07,1.2462556809459273e-09,5.0898875e-07,1.5594414145616412e-09,5.933912e-07,2.3083936834517577e-09,6.438993555555555e-07,6.855553525121245e-10,4.8137062e-07,9.017757237806152e-11,9.1469822e-07,1.0975485955346114e-09,1.0606994000000002e-06,1.3920475724629595e-09,1.2219135e-06,4.365388012536697e-10,1.3166054e-06,4.585347358706889e-10,3.1410099000000003e-07,9.178863813130986e-11,5.822445e-07,1.8775106817272864e-10,6.757905199999999e-07,1.175040933755089e-10,7.7963289e-07,1.2488126877158226e-10,8.416811000000001e-07,1.182929186384391e-10,6.8063696e-09,6.022449692047251e-11,1.3685414e-08,1.0310493698363825e-10,1.6905695e-08,1.1445580004744197e-10,1.8994141999999997e-08,2.0024011123049245e-10,1.9559655e-08,2.1921995303461765e-10,4.8248912e-09,4.0181573707359845e-12,9.288303100000003e-09,2.5478395321311e-11,1.1880912e-08,2.8149914344452295e-11,2.0924231e-08,9.95498450270013e-11,2.2211077e-08,7.806764231165178e-11
109,0.45,3.1192337e-11,1.778609113889279e-13,1.5086327000000002e-07,3.223938175740965e-10,4.439502199999999e-07,1.3246207275141052e-09,5.4238042e-07,1.6543006516833597e-09,6.3228531e-07,2.4494659263786427e-09,6.860511666666667e-07,7.297666535726805e-10,5.1408873e-07,9.202513140441551e-11,9.7761213e-07,1.1725730510335017e-09,1.1335308999999999e-06,1.4840331630391508e-09,1.3055882e-06,4.5876226523112417e-10,1.4065777999999997e-06,4.846222611477943e-10,3.3544391999999997e-07,1.0133228685863094e-10,6.2364737e-07,1.9773846820990264e-10,7.239506100000001e-07,1.261439966466933e-10,8.3514107e-07,1.324458229239397e-10,9.0152621e-07,1.2503656781117785e-10,7.2920469e-09,6.763011510687379e-11,1.47575e-08,1.114845418701625e-10,1.8240425e-08,1.1838036384679673e-10,2.1143835e-08,1.4408908665301468e-10,2.1689289e-08,1.475820480915616e-10,5.1528379999999995e-09,5.1056494807222794e-12,9.987238199999999e-09,3.145581087519441e-11,1.279205e-08,2.991284252624615e-11,2.2955840999999996e-08,1.1752143409991213e-10,2.4364388999999994e-08,8.420814164259897e-11
110,0.5,3.2201321e-11,1.6316551743214653e-13,1.5991046e-07,3.4189383767479575e-10,4.7186766e-07,1.4058128057604242e-09,5.765400900000001e-07,1.7554823075981146e-09,6.7213451e-07,2.5920863189890108e-09,7.290710999999999e-07,8.315771637877831e-10,5.473132700000001e-07,9.479459061571069e-11,1.0421070000000001e-06,1.251122008438834e-09,1.2082545e-06,1.579532698300364e-09,1.391546e-06,4.815071546716528e-10,1.4990823999999999e-06,5.121421130897023e-10,3.5679453000000003e-07,1.071321968877699e-10,6.657940500000001e-07,2.0703160592044796e-10,7.7302613e-07,1.3306676448309292e-10,8.9190453e-07,1.406933289463308e-10,9.628353900000002e-07,1.3728056850843122e-10,7.782336400000001e-09,7.256550463797517e-11,1.5810516e-08,1.254804071813602e-10,1.963045e-08,1.8808542925489993e-10,2.2631321e-08,1.558435426025087e-10,2.3219273000000002e-08,1.581250580398313e-10,5.486707e-09,5.523878331390036e-12,1.0653291e-08,3.333003925740261e-11,1.3671668e-08,3.830757961030686e-11,2.5022322e-08,1.302660525063994e-10,2.6566280999999998e-08,9.254685787696949e-11
111,0.55,3.3177537e-11,1.4814057293699155e-13,1.6898972e-07,3.6134934697602543e-10,5.002005500000001e-07,1.4913158901621066e-09,6.113856700000001e-07,1.85703272233152e-09,7.1282745e-07,2.7486259235934586e-09,7.734149111111113e-07,8.231441248778935e-10,5.8103549e-07,1.0084085724546561e-10,1.108108e-06,1.3338553594749275e-09,1.2849251999999997e-06,1.6740437557005629e-09,1.4798199e-06,5.025076805383233e-10,1.5941544e-06,5.53104369897761e-10,3.7816391000000004e-07,1.1189586449015882e-10,7.0855505e-07,2.2155179721681156e-10,8.230800500000001e-07,1.421773380324698e-10,9.499265699999999e-07,1.467611495253398e-10,1.0255736e-06,1.452059365177639e-10,8.250601099999999e-09,7.605018705978974e-11,1.6846713e-08,1.3546078641474065e-10,2.1494223000000002e-08,1.4120053719479977e-10,2.4106526e-08,1.6766984696241599e-10,2.4725438e-08,1.6759847390593985e-10,5.803683e-09,3.9502739044273684e-12,1.1312645000000003e-08,3.195586444613881e-11,1.4551044e-08,4.295511171443977e-11,2.715523e-08,1.445167646676329e-10,2.8818342e-08,9.358164902158957e-11
112,0.6,3.4119362e-11,1.2861031585218974e-13,1.7810804999999997e-07,3.80503210039021e-10,5.2890526e-07,1.5775339351151866e-09,6.4677127e-07,1.9565272660021907e-09,7.542555199999999e-07,2.9011747647737395e-09,8.184168111111111e-07,8.675635071783814e-10,6.152703699999999e-07,1.0908698185392998e-10,1.175676e-06,1.4060139259623274e-09,1.3635729000000001e-06,1.7723634020708085e-09,1.5705302000000003e-06,5.387660494129229e-10,1.6918648999999998e-06,5.813724701084553e-10,3.9959768e-07,1.2015746735013927e-10,7.5195204e-07,2.380915207225999e-10,8.741414799999998e-07,1.539257196182615e-10,1.0092724e-06,1.5556363328233427e-10,1.0898071e-06,1.5635328266460424e-10,8.704558200000002e-09,8.108762191022742e-11,1.7885528999999998e-08,1.3916927526181918e-10,2.2789039e-08,1.4857434894657957e-10,2.5580946000000002e-08,1.7707784825437636e-10,2.6239877e-08,1.7613956900168678e-10,6.102742200000001e-09,3.843797967635633e-12,1.1980716999999999e-08,3.5112557498706905e-11,1.5431554000000002e-08,4.182483611922454e-11,2.9287869e-08,1.5648279328060292e-10,3.1113679e-08,1.070647547090076e-10
113,0.65,3.4921476000000006e-11,1.1186109088686758e-13,1.8719019e-07,4.0212137880247e-10,5.5783063e-07,1.662018548154621e-09,6.8255778e-07,2.0621071947791623e-09,7.962872700000001e-07,3.0582378175037383e-09,8.64111911111111e-07,9.180631393736222e-10,6.5004511e-07,1.1320387577287117e-10,1.2448783e-06,1.491891933418775e-09,1.4441727999999999e-06,1.8805000015953145e-09,1.6635920999999998e-06,5.665320370464476e-10,1.7921565e-06,6.205070547544167e-10,4.2112198000000004e-07,1.2500006303998335e-10,7.9590796e-07,2.5648414656660546e-10,9.260711600000001e-07,1.6401384344012488e-10,1.0698141e-06,1.6197792750866272e-10,1.1554793e-06,1.6368744912179834e-10,9.1645753e-09,8.782056373572757e-11,1.8975201e-08,1.9566794982035253e-10,2.4091321999999997e-08,1.563677334158171e-10,2.7043788000000002e-08,1.8245747871654904e-10,2.7742147000000005e-08,1.8834464683685604e-10,6.4106971e-09,5.607117821929534e-12,1.2640482e-08,4.052659385638032e-11,1.6297020000000003e-08,4.275587573655817e-11,3.145574100000001e-08,1.6509772037463142e-10,3.3419085e-08,1.1966863776487137e-10
114,0.7,3.5845687e-11,1.520107010183822e-13,1.9628655e-07,4.2371747338291394e-10,5.8688975e-07,1.7604863498050778e-09,7.187695699999999e-07,2.172586409100914e-09,8.389171899999999e-07,3.220085923215403e-09,9.105552444444445e-07,9.644966370670147e-10,6.8556417e-07,1.167227904481311e-10,1.3159936e-06,1.5793561738885909e-09,1.5270594000000003e-06,1.9951445671930644e-09,1.7593224000000002e-06,5.916857645744087e-10,1.895414e-06,6.571050296565958e-10,4.4287189e-07,1.3277761140342917e-10,8.405567000000001e-07,2.6965404873652664e-10,9.789691900000001e-07,1.636628928315702e-10,1.1317907999999998e-06,1.7462587437147423e-10,1.2227787e-06,1.7150691239713702e-10,9.639939400000001e-09,9.245671069870483e-11,2.0106871e-08,2.1711391335633e-10,2.5408584000000002e-08,1.651344507860187e-10,2.8506725000000003e-08,1.9361826921161157e-10,2.9252640000000002e-08,1.992117547987566e-10,6.731581900000001e-09,6.7668438439940315e-12,1.3287535999999999e-08,4.250897705661713e-11,1.7151342e-08,5.072838242640884e-11,3.3644211999999995e-08,1.8438618368955957e-10,3.5745083000000003e-08,1.269165878996913e-10
115,0.75,3.6737498e-11,1.3685672003814774e-13,2.0533996999999998e-07,4.4061682333973637e-10,6.159697000000001e-07,1.8435965623205108e-09,7.5499854e-07,2.2871179087751443e-09,8.817003700000001e-07,3.3920799052808336e-09,9.572135222222221e-07,1.0121521303943073e-09,7.215815500000001e-07,1.206695705221473e-10,1.3884183e-06,1.6709883605220039e-09,1.6115414e-06,2.101929880847605e-09,1.8569778999999998e-06,6.227018941676627e-10,2.0007459000000002e-06,6.880937646861646e-10,4.6471851999999997e-07,1.4029738686091118e-10,8.8550257e-07,2.8395136874119824e-10,1.0324626999999999e-06,1.7678608825357825e-10,1.1946865e-06,1.8464914026335934e-10,1.2912119999999997e-06,1.8478744546100627e-10,1.0106550099999998e-08,9.574708238483823e-11,2.1462263000000002e-08,1.719179740169713e-10,2.6706369000000006e-08,1.7308852251637022e-10,2.9977906e-08,2.0602991691111252e-10,3.0754060000000005e-08,2.1003177520556267e-10,7.0476137000000006e-09,5.6313573018411595e-12,1.3937115999999998e-08,4.1787417130040425e-11,1.8013655e-08,5.613644305172911e-11,3.5843111000000004e-08,1.891934056485586e-10,3.8076331e-08,1.330626581235322e-10
116,0.8,3.7630418e-11,1.6569471972154107e-13,2.1432044999999994e-07,4.57695757081054e-10,6.4496283e-07,1.9373980995164622e-09,7.9124216e-07,2.3932796292201205e-09,9.246395400000001e-07,3.560491536156206e-09,1.004108888888889e-06,1.0633782064141441e-09,7.580934e-07,1.2740181631357847e-10,1.4622311000000001e-06,1.7519102342871373e-09,1.6978077e-06,2.210383279207474e-09,1.9567469999999996e-06,6.578863275673093e-10,2.1085400000000005e-06,7.340518237835687e-10,4.867689e-07,1.5165885401123184e-10,9.3087244e-07,3.031090787818755e-10,1.0866889e-06,1.942658719384234e-10,1.2586624e-06,1.8948235801784834e-10,1.3608933e-06,1.9537610140443806e-10,1.0560876999999998e-08,1.0049925285344159e-10,2.2487805e-08,1.777919827565349e-10,2.7997398000000004e-08,1.8302666605606952e-10,3.1465378000000006e-08,2.189993744137185e-10,3.2270925000000004e-08,2.218320669977628e-10,7.355736700000001e-09,5.616202129642438e-12,1.4602311e-08,4.467522871681812e-11,1.888977e-08,5.555330123404014e-11,3.8048637e-08,2.098284928509473e-10,4.0437259000000007e-08,1.4056244153009028e-10
117,0.85,3.8466404e-11,1.5275909957969757e-13,2.2329627e-07,4.768427229286409e-10,6.7384847e-07,2.0222055155720423e-09,8.273890300000001e-07,2.5045487180747802e-09,9.6760476e-07,3.7240438567020153e-09,1.0511121111111112e-06,1.1160625474750737e-09,7.951596700000001e-07,1.3280021389290294e-10,1.5373943e-06,1.8404375569412794e-09,1.7856793e-06,2.326664535552991e-09,2.0584366000000003e-06,6.911881248979865e-10,2.2184611e-06,7.774005074606221e-10,5.089600399999999e-07,1.5542877481342243e-10,9.766654799999998e-07,3.1778778258453997e-10,1.1415054999999998e-06,2.0472529154943813e-10,1.3235289999999999e-06,2.0240518768056067e-10,1.4317438000000003e-06,2.0228993054524846e-10,1.1021576e-08,1.0699391129592372e-10,2.3532459999999996e-08,1.8663853227562624e-10,2.930535e-08,1.9069450969548103e-10,3.2950139e-08,2.2422889653855969e-10,3.3800452000000003e-08,2.3324896036124137e-10,7.674190400000001e-09,8.040789665449447e-12,1.5270121e-08,4.9465151863711096e-11,1.9803829999999995e-08,8.405937060197395e-11,4.024339500000001e-08,2.2322728321712837e-10,4.2762649e-08,1.5863771780033928e-10
118,0.9,3.9497071999999996e-11,1.5745829300357622e-13,2.3218216e-07,4.954780881532515e-10,7.024256e-07,2.1175710097656733e-09,8.6327944e-07,2.6207842615598874e-09,1.01033685e-06,3.901028552965231e-09,1.0979443333333334e-06,1.1687243948472757e-09,8.326302400000001e-07,1.4724755020033451e-10,1.6136155e-06,1.934698711686148e-09,1.8748233e-06,2.450085153826282e-09,2.1618144e-06,7.049255591904825e-10,2.3298861e-06,8.126959142262154e-10,5.3118423e-07,1.6692157982118698e-10,1.0227402e-06,3.3220571337652174e-10,1.1966592999999999e-06,2.1732781920408087e-10,1.3890171e-06,2.1360919689938175e-10,1.5034002000000002e-06,2.1263084442292069e-10,1.1493978e-08,1.1148363505734827e-10,2.4588858000000004e-08,1.957088327378199e-10,3.0622638999999996e-08,1.997234278218257e-10,3.4411235e-08,2.3666617194373203e-10,3.53115e-08,2.4271318012007523e-10,8.0090978e-09,9.271884367052856e-12,1.5937106e-08,5.230607735626895e-11,2.103329e-08,6.39484070012693e-11,4.2444224e-08,2.3524209719435836e-10,4.5093944e-08,1.7006525976342148e-10
119,0.95,4.0459365e-11,1.2077501981991114e-13,2.4095951999999996e-07,5.117080710326936e-10,7.3063815e-07,2.2008014620701274e-09,8.987688899999999e-07,2.7371456837168864e-09,1.0526992e-06,4.07416790228385e-09,1.1444323333333334e-06,1.2273111531582578e-09,8.704135299999999e-07,1.477818392428525e-10,1.6906997000000001e-06,2.030226470372201e-09,1.9651124e-06,2.566034408187065e-09,2.2666275e-06,7.48453782808257e-10,2.4427416e-06,8.407661529819284e-10,5.533629999999999e-07,1.6888499755750595e-10,1.0689637999999998e-06,3.4710343703281473e-10,1.2520722999999997e-06,2.2690848595853893e-10,1.4550205000000003e-06,2.2493795811290648e-10,1.5757504e-06,2.2331798852756818e-10,1.1961872000000002e-08,1.1439394331694316e-10,2.5599175e-08,2.0302712774528425e-10,3.1934937e-08,2.0745217799796642e-10,3.588556e-08,2.4964127791693417e-10,3.6822362e-08,2.527436054217793e-10,8.343220200000001e-09,8.16759772858578e-12,1.6609161e-08,5.2099493000412205e-11,2.1915562000000002e-08,6.914465425179307e-11,4.4625460999999996e-08,2.5296897410334737e-10,4.7429639e-08,1.675862587830519e-10
120,1.0,4.1367309999999993e-11,1.2640972610523283e-13,2.4959244e-07,5.293866764851573e-10,7.5844938e-07,2.2907723892521444e-09,9.337312499999999e-07,2.8435199180680996e-09,1.0944764e-06,4.251700441470449e-09,1.1903426666666666e-06,1.2806652090916525e-09,9.082930399999999e-07,1.5838899532480374e-10,1.7684807e-06,2.128488665931772e-09,2.0563853e-06,2.6710442753724683e-09,2.3725029000000005e-06,7.722551968099786e-10,2.5569487000000005e-06,8.779858546696445e-10,5.7541479e-07,1.7578356148969402e-10,1.1152926e-06,3.6495498900548904e-10,1.3077234999999997e-06,2.3648751552670526e-10,1.521335e-06,2.404401796705469e-10,1.6485203000000001e-06,2.379339845419364e-10,1.2420833e-08,1.1921391906191156e-10,2.6603305e-08,2.1032164740820177e-10,3.3214561000000006e-08,2.19322576947518e-10,3.7366844e-08,2.6014196964042503e-10,3.8328857e-08,2.656921377686966e-10,8.666624399999999e-09,7.773173489894544e-12,1.7298044999999998e-08,5.391807215118146e-11,2.2812445e-08,7.198273958734828e-11,4.6845962e-08,2.6453321185741514e-10,4.9752882999999995e-08,1.8448412395677852e-10
121,1.05,4.2272051e-11,1.1411416675812004e-13,2.5808321999999997e-07,5.483226956455505e-10,7.858422500000001e-07,2.367613276371378e-09,9.6817997e-07,2.9441907100271208e-09,1.1356857e-06,4.417941891989975e-09,1.2357023333333335e-06,1.3253590792267887e-09,9.4610884e-07,1.606504006842194e-10,1.8468059999999998e-06,2.2224964926856458e-09,2.1487388e-06,2.7970010325346675e-09,2.4793817e-06,8.091079044231304e-10,2.6723623e-06,9.163120434655494e-10,5.972495300000001e-07,1.7948904704744306e-10,1.1614674e-06,3.886329167736537e-10,1.363339e-06,2.5991598642637626e-10,1.5877317e-06,2.4681458830466213e-10,1.7214973e-06,2.4569810947582795e-10,1.2878895999999999e-08,1.2526019009405983e-10,2.7633382000000003e-08,2.2170811285020668e-10,3.4498906e-08,2.2542972356013747e-10,3.882993e-08,2.650123173250635e-10,3.9834872999999995e-08,2.7611731825095645e-10,8.995990099999998e-09,1.031794512337605e-11,1.7989512999999998e-08,5.747183755631956e-11,2.3725526e-08,7.194544099802288e-11,4.8998723e-08,2.714277256510467e-10,5.207079700000001e-08,2.0084329055783745e-10
122,1.1,4.3301738e-11,1.517348861850826e-13,2.6643535999999995e-07,5.641228139687335e-10,8.1280237e-07,2.447956448797645e-09,1.00205244e-06,3.0538019904440404e-09,1.1762529e-06,4.586595849756111e-09,1.2803586666666664e-06,1.3810994493116227e-09,9.8374366e-07,1.6607191345919953e-10,1.9253421e-06,2.3279620162279023e-09,2.2414796e-06,2.9446312475418686e-09,2.5869087999999995e-06,8.470599246806576e-10,2.7884271e-06,9.408627471634511e-10,6.1876692e-07,1.8873467344396056e-10,1.2072831e-06,3.9704927779810956e-10,1.4186505999999998e-06,2.58915399310287e-10,1.6538453e-06,2.6206346750358517e-10,1.7942874e-06,2.531020031528814e-10,1.3348242000000003e-08,1.297292298350683e-10,2.8677485e-08,2.283021381995796e-10,3.5786636e-08,2.3456157544747137e-10,4.026142400000001e-08,2.7810448701594123e-10,4.1310386e-08,2.849576749315591e-10,9.335494000000001e-09,1.1394408468191733e-11,1.8673665e-08,6.097658815069927e-11,2.4615259999999996e-08,7.642287698065287e-11,5.112895399999999e-08,2.8788287034903626e-10,5.4334178e-08,2.0665557802198324e-10
123,1.15,4.4339554999999994e-11,1.1954734837920915e-13,2.7465229999999997e-07,5.755012861844886e-10,8.393417e-07,2.5262758992635785e-09,1.0354409e-06,3.16039666007291e-09,1.2162073999999998e-06,4.763043414036868e-09,1.324370888888889e-06,1.4347262103848989e-09,1.0212941e-06,1.7756499936643571e-10,2.0038582000000004e-06,2.4330380712187654e-09,2.3342497e-06,3.0392597422727724e-09,2.6949667e-06,8.571540707480972e-10,2.9053443999999997e-06,1.0034640222748485e-09,6.399434299999999e-07,1.9140966435892954e-10,1.2526008e-06,4.09507968176449e-10,1.4733035e-06,2.707296899122862e-10,1.7195700999999998e-06,2.669543575220315e-10,1.8667285000000003e-06,2.773192474387621e-10,1.3810161e-08,1.3322875656891797e-10,2.9657176e-08,2.356358060787875e-10,3.7052786999999996e-08,2.4186421162730975e-10,4.1671891e-08,2.891425395594703e-10,4.2756767000000005e-08,2.9309615046960275e-10,9.6711055e-09,1.1024782571325413e-11,1.9356798999999998e-08,6.067430268985375e-11,2.5495226999999997e-08,8.062342585191976e-11,5.322814300000001e-08,2.9396104024189994e-10,5.6569421e-08,2.103405605081908e-10
